Date,Open,High,Low,Close,Volume
20130102,26.64531135559082,26.79091453552246,26.49970817565918,26.79091453552246,26333972.0
20130103,27.033584594726562,27.567462921142578,27.033584594726562,27.276256561279297,37820702.0
20130104,27.276256561279297,27.276256561279297,26.9365177154541,27.179187774658203,21958713.0
20130107,27.179187774658203,27.179187774658203,26.985050201416016,27.179187774658203,15012074.0
20130108,27.179187774658203,27.179187774658203,26.887981414794922,27.033584594726562,15993855.0
20130109,26.985050201416016,27.130653381347656,26.9365177154541,27.08211898803711,12387124.0
20130110,27.179187774658203,27.37332534790039,27.130653381347656,27.37332534790039,31513818.0
20130111,27.37332534790039,27.37332534790039,27.08211898803711,27.276256561279297,12198598.0
20130114,27.276256561279297,27.421859741210938,26.985050201416016,27.421859741210938,19723179.0
20130115,27.37332534790039,27.37332534790039,27.08211898803711,27.22772216796875,14783370.0
20130116,27.179187774658203,27.179187774658203,26.985050201416016,26.985050201416016,12571530.0
20130117,27.033584594726562,27.179187774658203,26.548242568969727,26.693845748901367,17245548.0
20130118,26.985050201416016,27.179187774658203,26.693845748901367,27.179187774658203,14018961.0
20130121,26.839448928833008,26.985050201416016,26.451173782348633,26.548242568969727,18092372.0
20130122,26.596776962280273,26.693845748901367,26.06290054321289,26.20850372314453,20334087.0
20130123,26.257036209106445,26.49970817565918,26.257036209106445,26.402639389038086,10750137.0
20130124,26.49970817565918,26.49970817565918,26.014366149902344,26.402639389038086,13692388.0
20130125,26.402639389038086,26.596776962280273,26.111434936523438,26.596776962280273,17270272.0
20130128,26.596776962280273,26.64531135559082,26.402639389038086,26.49970817565918,7201098.0
20130129,26.596776962280273,26.693845748901367,26.402639389038086,26.693845748901367,10962358.0
20130130,26.693845748901367,26.79091453552246,26.596776962280273,26.79091453552246,10956177.0
20130131,26.985050201416016,27.033584594726562,26.693845748901367,27.033584594726562,19097847.0
20130201,27.033584594726562,27.033584594726562,26.79091453552246,26.9365177154541,10111413.0
20130204,26.9365177154541,27.08211898803711,26.79091453552246,27.08211898803711,17993473.0
20130205,27.08211898803711,27.08211898803711,26.79091453552246,26.985050201416016,13802619.0
20130206,27.130653381347656,27.130653381347656,26.79091453552246,26.79091453552246,14949232.0
20130218,27.179187774658203,27.179187774658203,26.79091453552246,27.033584594726562,22220383.0
